avgHeight,avgWidth,character,count,displayName,end,preview,rows,sheetIds,start
48.4,32.2,rukia-kuchiki,5,Rukia Kuchiki,79,,7,main,75
46.33,29.33,rukia-kuchiki,3,Rukia Kuchiki,89,,8,main,87
47.0,29.0,rukia-kuchiki,1,Rukia Kuchiki,94,,9,main,94
46.14,34.0,rukia-kuchiki,7,Rukia Kuchiki,107,,10,main,101
49.0,29.0,rukia-kuchiki,1,Rukia Kuchiki,119,,11,main,119
50.0,28.3,rukia-kuchiki,10,Rukia Kuchiki,129,,12,main,120
53.1,32.8,rukia-kuchiki,10,Rukia Kuchiki,139,,13,main,130
43.8,39.2,rukia-kuchiki,10,Rukia Kuchiki,149,,14,main,140
45.8,33.3,rukia-kuchiki,10,Rukia Kuchiki,159,,15,main,150
48.9,48.0,rukia-kuchiki,10,Rukia Kuchiki,169,,16,main,160
51.6,31.4,rukia-kuchiki,10,Rukia Kuchiki,179,,17,main,170
49.3,47.7,rukia-kuchiki,10,Rukia Kuchiki,189,,18,main,180
47.6,33.4,rukia-kuchiki,10,Rukia Kuchiki,199,,19,main,190
50.0,44.2,rukia-kuchiki,10,Rukia Kuchiki,209,,20,main,200
53.0,79.0,rukia-kuchiki,4,Rukia Kuchiki,213,,21,main,210
43.0,56.5,ryotsu-kankichi,2,Ryotsu Kankichi,13,,1,main,12
50.0,35.0,ryotsu-kankichi,1,Ryotsu Kankichi,16,,1,main,16
47.0,37.0,ryotsu-kankichi,1,Ryotsu Kankichi,20,,2,main,20
48.33,38.33,ryotsu-kankichi,3,Ryotsu Kankichi,25,,2,main,23
35.0,39.0,ryotsu-kankichi,1,Ryotsu Kankichi,44,,4,main,44
35.0,39.0,ryotsu-kankichi,1,Ryotsu Kankichi,49,,4,main,49
28.8,50.0,ryotsu-kankichi,5,Ryotsu Kankichi,58,,5,main,54
63.0,31.0,ryotsu-kankichi,2,Ryotsu Kankichi,61,,6,main,60
47.0,37.0,ryotsu-kankichi,1,Ryotsu Kankichi,69,,6,main,69
33.0,49.0,ryotsu-kankichi,5,Ryotsu Kankichi,74,,7,main,70
46.0,38.0,ryotsu-kankichi,1,Ryotsu Kankichi,94,,9,main,94
45.0,38.0,ryotsu-kankichi,1,Ryotsu Kankichi,99,,9,main,99
45.0,41.0,ryotsu-kankichi,1,Ryotsu Kankichi,100,,10,main,100
51.0,33.0,ryotsu-kankichi,3,Ryotsu Kankichi,109,,10,main,107
76.5,142.83,ryotsu-kankichi,6,Ryotsu Kankichi,135,,13,main,130
38.0,40.0,ryotsu-kankichi,1,Ryotsu Kankichi,136,,14,main,136
38.2,34.7,ryotsu-kankichi,10,Ryotsu Kankichi,153,,15,main,144
50.5,36.2,ryotsu-kankichi,10,Ryotsu Kankichi,163,,16,main,154
45.0,33.5,ryotsu-kankichi,2,Ryotsu Kankichi,165,,17,main,164
54.45,39.65,ryotsu-kankichi,20,Ryotsu Kankichi,185,tmp/frame-usage-audit/unused-sheets/ryotsu-kankichi__166-185.png,18,main,166
49.33,35.83,ryotsu-kankichi,12,Ryotsu Kankichi,197,tmp/frame-usage-audit/unused-sheets/ryotsu-kankichi__186-197.png,19,main,186
66.8,54.7,ryotsu-kankichi,10,Ryotsu Kankichi,207,,20,main,198
64.83,65.0,ryotsu-kankichi,6,Ryotsu Kankichi,213,,21,main,208
33.0,52.0,sakura-haruno,2,Sakura Haruno,13,,1,main,12
48.0,25.0,sakura-haruno,1,Sakura Haruno,16,,1,main,16
45.0,24.0,sakura-haruno,1,Sakura Haruno,21,,2,main,21
46.5,31.5,sakura-haruno,2,Sakura Haruno,25,,2,main,24
42.0,42.0,sakura-haruno,1,Sakura Haruno,44,,4,main,44
33.0,24.0,sakura-haruno,1,Sakura Haruno,49,,4,main,49
27.0,30.0,sakura-haruno,3,Sakura Haruno,52,,5,main,50
48.56,28.89,sakura-haruno,9,Sakura Haruno,69,,6,main,61
43.8,33.6,sakura-haruno,10,Sakura Haruno,79,,7,main,70
45.5,38.2,sakura-haruno,10,Sakura Haruno,89,,8,main,80
54.0,38.0,sakura-haruno,1,Sakura Haruno,94,,9,main,94
45.0,44.0,sakura-haruno,1,Sakura Haruno,99,,9,main,99
46.86,33.43,sakura-haruno,7,Sakura Haruno,106,,10,main,100
50.8,34.0,sakura-haruno,5,Sakura Haruno,144,,14,main,140
45.0,24.0,sakura-haruno,1,Sakura Haruno,155,,15,main,155
39.0,48.25,sakura-haruno,4,Sakura Haruno,166,,16,main,163
95.2,35.5,sakura-haruno,10,Sakura Haruno,176,,17,main,167
42.43,25.86,sakura-haruno,7,Sakura Haruno,195,,20,main,189
55.9,39.2,sakura-haruno,10,Sakura Haruno,205,,21,main,196
37.0,52.5,sanji-vinsmoke,2,Sanji Vinsmoke,13,,1,main,12
49.33,32.67,sanji-vinsmoke,3,Sanji Vinsmoke,18,,1,main,16
39.33,30.67,sanji-vinsmoke,3,Sanji Vinsmoke,24,,2,main,22
44.0,36.5,sanji-vinsmoke,2,Sanji Vinsmoke,27,,2,main,26
47.0,31.0,sanji-vinsmoke,1,Sanji Vinsmoke,44,,4,main,44
34.0,26.0,sanji-vinsmoke,1,Sanji Vinsmoke,49,,4,main,49
28.67,31.33,sanji-vinsmoke,3,Sanji Vinsmoke,52,,5,main,50
52.0,40.0,sanji-vinsmoke,1,Sanji Vinsmoke,59,,5,main,59
52.14,31.14,sanji-vinsmoke,7,Sanji Vinsmoke,69,,6,main,63
46.5,32.83,sanji-vinsmoke,6,Sanji Vinsmoke,75,,7,main,70
56.38,67.5,sanji-vinsmoke,8,Sanji Vinsmoke,89,,8,main,82
49.67,54.11,sanji-vinsmoke,9,Sanji Vinsmoke,109,,10,main,101
42.67,41.33,sanji-vinsmoke,3,Sanji Vinsmoke,112,,11,main,110
52.7,33.9,sanji-vinsmoke,10,Sanji Vinsmoke,129,,12,main,120
56.0,39.0,sanji-vinsmoke,1,Sanji Vinsmoke,130,,13,main,130
40.67,39.33,sanji-vinsmoke,3,Sanji Vinsmoke,149,,14,main,147
44.5,39.0,sanji-vinsmoke,6,Sanji Vinsmoke,155,,15,main,150
41.0,48.0,sanji-vinsmoke,3,Sanji Vinsmoke,169,,16,main,167
46.1,33.1,sanji-vinsmoke,10,Sanji Vinsmoke,179,,17,main,170
44.8,38.9,sanji-vinsmoke,10,Sanji Vinsmoke,189,,18,main,180
40.6,36.0,sanji-vinsmoke,10,Sanji Vinsmoke,199,,19,main,190
32.1,46.4,sanji-vinsmoke,10,Sanji Vinsmoke,209,,20,main,200
48.9,29.1,sanji-vinsmoke,10,Sanji Vinsmoke,219,,21,main,210
35.7,33.5,sanji-vinsmoke,10,Sanji Vinsmoke,229,,22,main,220
51.5,34.6,sanji-vinsmoke,10,Sanji Vinsmoke,239,,23,main,230
49.3,35.0,sanji-vinsmoke,10,Sanji Vinsmoke,249,,24,main,240
50.5,45.5,sanji-vinsmoke,2,Sanji Vinsmoke,251,,25,main,250
48.67,38.17,sanji-vinsmoke,6,Sanji Vinsmoke,269,,26,main,264
49.4,48.7,sanji-vinsmoke,10,Sanji Vinsmoke,279,,27,main,270
51.7,35.7,sanji-vinsmoke,10,Sanji Vinsmoke,289,,28,main,280
52.3,34.0,sanji-vinsmoke,10,Sanji Vinsmoke,299,,29,main,290
51.7,49.4,sanji-vinsmoke,10,Sanji Vinsmoke,309,,30,main,300
43.9,40.1,sanji-vinsmoke,10,Sanji Vinsmoke,319,,31,main,310
45.3,42.1,sanji-vinsmoke,10,Sanji Vinsmoke,329,,32,main,320
53.2,57.6,sanji-vinsmoke,10,Sanji Vinsmoke,339,,33,main,330
33.0,46.0,sanji-vinsmoke,2,Sanji Vinsmoke,341,,34,main,340
49.4,41.7,sanji-vinsmoke,10,Sanji Vinsmoke,351,,35,main,342
51.2,42.1,sanji-vinsmoke,10,Sanji Vinsmoke,361,,36,main,352
47.1,32.3,sanji-vinsmoke,10,Sanji Vinsmoke,371,,37,main,362
53.8,29.8,sanji-vinsmoke,10,Sanji Vinsmoke,381,,38,main,372
51.1,47.5,sanji-vinsmoke,10,Sanji Vinsmoke,391,,39,main,382
49.0,34.7,sanji-vinsmoke,10,Sanji Vinsmoke,401,,40,main,392
53.9,30.8,sanji-vinsmoke,10,Sanji Vinsmoke,411,,41,main,402
48.5,23.0,sanji-vinsmoke,2,Sanji Vinsmoke,413,,42,main,412
50.8,38.5,sanji-vinsmoke,10,Sanji Vinsmoke,423,,43,main,414
43.5,43.7,sanji-vinsmoke,10,Sanji Vinsmoke,433,,44,main,424
44.9,40.6,sanji-vinsmoke,10,Sanji Vinsmoke,443,,45,main,434
45.6,43.0,sanji-vinsmoke,10,Sanji Vinsmoke,453,,46,main,444
50.7,38.0,sanji-vinsmoke,10,Sanji Vinsmoke,463,,47,main,454
50.8,38.5,sanji-vinsmoke,10,Sanji Vinsmoke,473,,48,main,464
43.5,43.7,sanji-vinsmoke,10,Sanji Vinsmoke,483,,49,main,474
44.9,40.6,sanji-vinsmoke,10,Sanji Vinsmoke,493,,50,main,484
45.6,43.2,sanji-vinsmoke,10,Sanji Vinsmoke,503,,51,main,494
50.7,38.0,sanji-vinsmoke,10,Sanji Vinsmoke,513,,52,main,504
52.4,40.2,sanji-vinsmoke,10,Sanji Vinsmoke,523,,53,main,514
50.1,55.4,sanji-vinsmoke,10,Sanji Vinsmoke,533,,54,main,524
44.4,46.9,sanji-vinsmoke,10,Sanji Vinsmoke,543,,55,main,534
48.2,29.4,sanji-vinsmoke,10,Sanji Vinsmoke,553,,56,main,544
51.4,42.6,sanji-vinsmoke,10,Sanji Vinsmoke,563,,57,main,554
50.1,58.2,sanji-vinsmoke,10,Sanji Vinsmoke,573,,58,main,564
44.3,41.3,sanji-vinsmoke,10,Sanji Vinsmoke,583,,59,main,574
48.78,43.44,sanji-vinsmoke,9,Sanji Vinsmoke,592,,60,main,584
54.0,41.0,seto-kaiba,1,Seto Kaiba,1,,0,main,1
68.0,193.0,seto-kaiba,1,Seto Kaiba,3,,0,main,3
54.0,44.0,seto-kaiba,1,Seto Kaiba,9,,0,main,9
54.0,38.0,seto-kaiba,1,Seto Kaiba,11,,0,main,11
11.0,57.0,seto-kaiba,1,Seto Kaiba,13,,0,main,13
9.0,35.0,seto-kaiba,1,Seto Kaiba,19,,0,main,19
94.0,96.0,seto-kaiba,1,Seto Kaiba,21,,1,main,21
54.0,52.0,seto-kaiba,1,Seto Kaiba,23,,1,main,23
94.0,96.0,seto-kaiba,1,Seto Kaiba,25,,1,main,25
7.0,20.0,seto-kaiba,1,Seto Kaiba,27,,1,main,27
54.0,47.0,seto-kaiba,1,Seto Kaiba,29,,1,main,29
54.0,43.0,seto-kaiba,1,Seto Kaiba,31,,1,main,31
54.0,44.0,seto-kaiba,1,Seto Kaiba,33,,1,main,33
54.0,39.5,seto-kaiba,2,Seto Kaiba,36,,1,main,35
55.0,29.0,sven-vollfied,1,Sven Vollfied,5,,0,main,5
57.0,30.0,sven-vollfied,1,Sven Vollfied,8,,0,main,8
57.0,28.0,sven-vollfied,1,Sven Vollfied,11,,0,main,11
57.0,29.0,sven-vollfied,1,Sven Vollfied,14,,1,main,14
57.0,34.0,sven-vollfied,1,Sven Vollfied,17,,1,main,17
57.0,30.0,sven-vollfied,1,Sven Vollfied,20,,1,main,20
55.0,35.0,sven-vollfied,1,Sven Vollfied,23,,1,main,23
49.0,57.0,taikoubou,2,Taikoubou,13,,1,main,12
54.33,60.0,taikoubou,3,Taikoubou,18,,1,main,16
49.0,64.0,taikoubou,1,Taikoubou,21,,2,main,21
53.0,40.0,taikoubou,1,Taikoubou,23,,2,main,23
51.0,71.0,taikoubou,1,Taikoubou,25,,2,main,25
60.5,55.0,taikoubou,2,Taikoubou,28,,2,main,27
50.0,56.0,taikoubou,1,Taikoubou,44,,4,main,44
44.0,35.0,taikoubou,1,Taikoubou,49,,4,main,49
38.0,41.67,taikoubou,3,Taikoubou,52,,5,main,50
52.0,37.0,taikoubou,1,Taikoubou,63,,6,main,63
46.67,47.33,taikoubou,3,Taikoubou,79,,7,main,77
42.0,47.0,taikoubou,1,Taikoubou,80,,8,main,80
55.0,51.0,taikoubou,2,Taikoubou,85,,8,main,84
58.5,39.5,taikoubou,2,Taikoubou,109,,10,main,108
60.75,42.38,taikoubou,8,Taikoubou,117,,11,main,110
59.0,39.0,taikoubou,1,Taikoubou,119,,11,main,119
56.5,49.8,taikoubou,10,Taikoubou,129,,12,main,120
67.1,42.1,taikoubou,10,Taikoubou,139,,13,main,130
49.5,56.75,taikoubou,4,Taikoubou,143,,14,main,140
60.3,48.1,taikoubou,10,Taikoubou,153,,15,main,144
58.5,56.25,taikoubou,8,Taikoubou,161,,16,main,154
56.3,57.9,taikoubou,10,Taikoubou,171,,17,main,162
58.5,35.0,taikoubou,2,Taikoubou,173,,18,main,172
56.0,47.0,taikoubou,2,Taikoubou,181,,18,main,180
58.0,36.0,taikoubou,1,Taikoubou,182,,19,main,182
53.3,55.1,taikoubou,10,Taikoubou,192,,20,main,183
55.0,59.9,taikoubou,10,Taikoubou,202,,21,main,193
64.14,61.43,taikoubou,7,Taikoubou,209,,22,main,203
46.0,50.0,toshiro-hitsugaya,2,Tōshirō Hitsugaya,13,,1,main,12
45.0,48.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,16,,1,main,16
43.0,46.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,21,,2,main,21
44.0,51.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,23,,2,main,23
43.0,41.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,25,,2,main,25
47.0,47.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,27,,2,main,27
65.0,34.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,44,,4,main,44
41.0,58.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,49,,4,main,49
36.14,35.0,toshiro-hitsugaya,7,Tōshirō Hitsugaya,56,,5,main,50
50.0,47.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,69,,6,main,69
52.5,36.3,toshiro-hitsugaya,10,Tōshirō Hitsugaya,79,,7,main,70
38.0,42.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,80,,8,main,80
44.5,50.0,toshiro-hitsugaya,4,Tōshirō Hitsugaya,89,,8,main,86
43.0,71.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,94,,9,main,94
47.0,64.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,99,,9,main,99
46.0,49.5,toshiro-hitsugaya,2,Tōshirō Hitsugaya,101,,10,main,100
49.0,52.0,toshiro-hitsugaya,9,Tōshirō Hitsugaya,119,,11,main,111
44.5,43.5,toshiro-hitsugaya,2,Tōshirō Hitsugaya,133,,13,main,132
55.8,53.9,toshiro-hitsugaya,10,Tōshirō Hitsugaya,159,,15,main,150
46.2,56.3,toshiro-hitsugaya,10,Tōshirō Hitsugaya,169,,16,main,160
46.4,57.1,toshiro-hitsugaya,10,Tōshirō Hitsugaya,179,,17,main,170
50.88,49.75,toshiro-hitsugaya,8,Tōshirō Hitsugaya,187,,18,main,180
50.0,49.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,192,,19,main,192
45.4,47.4,toshiro-hitsugaya,5,Tōshirō Hitsugaya,199,,19,main,195
46.8,53.0,toshiro-hitsugaya,10,Tōshirō Hitsugaya,209,,20,main,200
67.33,48.0,toshiro-hitsugaya,3,Tōshirō Hitsugaya,212,,21,main,210
75.0,158.0,toshiro-hitsugaya,1,Tōshirō Hitsugaya,225,,22,main,225
39.0,55.0,train-heartnet,2,Train Heartnet,13,,1,main,12
55.0,30.0,train-heartnet,1,Train Heartnet,16,,1,main,16
46.0,29.0,train-heartnet,1,Train Heartnet,21,,2,main,21
52.0,28.0,train-heartnet,1,Train Heartnet,24,,2,main,24
51.25,35.0,train-heartnet,4,Train Heartnet,29,,2,main,26
23.0,57.0,train-heartnet,1,Train Heartnet,44,,4,main,44
24.0,36.0,train-heartnet,1,Train Heartnet,49,,4,main,49
30.0,30.0,train-heartnet,2,Train Heartnet,51,,5,main,50
55.0,41.0,train-heartnet,2,Train Heartnet,57,,5,main,56
56.22,31.89,train-heartnet,9,Train Heartnet,69,,6,main,61
53.9,30.6,train-heartnet,10,Train Heartnet,79,,7,main,70
53.0,31.6,train-heartnet,5,Train Heartnet,119,,11,main,115
56.0,26.0,train-heartnet,1,Train Heartnet,129,,12,main,129
56.2,28.6,train-heartnet,10,Train Heartnet,139,,13,main,130
51.5,33.5,train-heartnet,2,Train Heartnet,149,,14,main,148
53.4,41.1,train-heartnet,10,Train Heartnet,159,,15,main,150
40.33,55.67,train-heartnet,3,Train Heartnet,162,,16,main,160
56.0,50.1,train-heartnet,10,Train Heartnet,172,,17,main,163
55.8,38.9,train-heartnet,10,Train Heartnet,182,,18,main,173
75.0,54.91,train-heartnet,11,Train Heartnet,193,tmp/frame-usage-audit/unused-sheets/train-heartnet__183-193.png,19,main,183
57.3,35.5,train-heartnet,10,Train Heartnet,203,,20,main,194
49.8,38.9,train-heartnet,10,Train Heartnet,213,,21,main,204
54.33,46.33,train-heartnet,6,Train Heartnet,219,,22,main,214
26.5,57.5,vegeta,2,Vegeta,9,,0,main,8
52.0,28.0,vegeta,1,Vegeta,12,,1,main,12
47.0,36.0,vegeta,1,Vegeta,16,,1,main,16
58.0,42.0,vegeta,1,Vegeta,18,,1,main,18
47.5,35.5,vegeta,2,Vegeta,21,,2,main,20
37.0,49.0,vegeta,4,Vegeta,28,,2,main,25
28.0,38.0,vegeta,1,Vegeta,44,,4,main,44
57.2,29.0,vegeta,5,Vegeta,59,,5,main,55
55.2,27.2,vegeta,5,Vegeta,64,,6,main,60
46.0,38.0,vegeta,1,Vegeta,79,,7,main,79
51.0,38.33,vegeta,6,Vegeta,89,,8,main,84
46.0,48.0,vegeta,1,Vegeta,94,,9,main,94
51.0,42.0,vegeta,1,Vegeta,99,,9,main,99
58.0,34.2,vegeta,10,Vegeta,109,,10,main,100
56.5,41.0,vegeta,2,Vegeta,111,,11,main,110
54.67,33.67,vegeta,3,Vegeta,119,,11,main,117
58.75,39.0,vegeta,4,Vegeta,123,,12,main,120
42.89,44.22,vegeta,9,Vegeta,139,,13,main,131
76.14,82.29,vegeta,7,Vegeta,146,,14,main,140
26.0,56.5,vegeta-super-saiyan,2,Vegeta (Super Saiyan),9,,0,main,8
51.0,28.0,vegeta-super-saiyan,1,Vegeta (Super Saiyan),12,,1,main,12
47.0,36.0,vegeta-super-saiyan,1,Vegeta (Super Saiyan),16,,1,main,16
58.0,42.0,vegeta-super-saiyan,1,Vegeta (Super Saiyan),18,,1,main,18
46.5,35.5,vegeta-super-saiyan,2,Vegeta (Super Saiyan),21,,2,main,20
38.0,50.0,vegeta-super-saiyan,4,Vegeta (Super Saiyan),28,,2,main,25
28.0,38.0,vegeta-super-saiyan,1,Vegeta (Super Saiyan),44,,4,main,44
56.4,28.6,vegeta-super-saiyan,5,Vegeta (Super Saiyan),59,,5,main,55
56.0,27.2,vegeta-super-saiyan,5,Vegeta (Super Saiyan),64,,6,main,60
47.0,38.0,vegeta-super-saiyan,1,Vegeta (Super Saiyan),79,,7,main,79
50.83,38.33,vegeta-super-saiyan,6,Vegeta (Super Saiyan),89,,8,main,84
47.0,48.0,vegeta-super-saiyan,1,Vegeta (Super Saiyan),94,,9,main,94
51.0,42.0,vegeta-super-saiyan,1,Vegeta (Super Saiyan),99,,9,main,99
57.7,34.2,vegeta-super-saiyan,10,Vegeta (Super Saiyan),109,,10,main,100
53.2,37.2,vegeta-super-saiyan,10,Vegeta (Super Saiyan),119,,11,main,110
56.57,34.29,vegeta-super-saiyan,7,Vegeta (Super Saiyan),126,,12,main,120
42.33,43.78,vegeta-super-saiyan,9,Vegeta (Super Saiyan),139,,13,main,131
43.67,52.33,vegeta-super-saiyan,3,Vegeta (Super Saiyan),142,,14,main,140
48.0,40.7,vegeta-super-saiyan,10,Vegeta (Super Saiyan),152,,15,main,143
52.9,36.2,vegeta-super-saiyan,10,Vegeta (Super Saiyan),162,,16,main,153
60.0,29.0,vegeta-super-saiyan,1,Vegeta (Super Saiyan),163,,17,main,163
58.8,37.3,vegeta-super-saiyan,10,Vegeta (Super Saiyan),173,,18,main,164
50.64,43.91,vegeta-super-saiyan,11,Vegeta (Super Saiyan),184,tmp/frame-usage-audit/unused-sheets/vegeta-super-saiyan__174-184.png,19,main,174
40.0,62.0,vegito,2,Vegito,9,,0,main,8
54.0,45.0,vegito,1,Vegito,12,,1,main,12
50.0,46.0,vegito,1,Vegito,16,,1,main,16
50.0,40.0,vegito,1,Vegito,18,,1,main,18
52.0,49.0,vegito,2,Vegito,21,,2,main,20
50.0,61.0,vegito,4,Vegito,28,,2,main,25
35.0,40.0,vegito,1,Vegito,44,,4,main,44
51.0,46.0,vegito,1,Vegito,52,,5,main,52
64.0,37.0,vegito,1,Vegito,59,,5,main,59
54.8,45.0,vegito,5,Vegito,64,,6,main,60
8.0,12.0,vegito,1,Vegito,77,,7,main,77
54.0,44.0,vegito,1,Vegito,80,,7,main,80
52.4,51.2,vegito,10,Vegito,90,,8,main,81
54.0,57.0,vegito,1,Vegito,95,,9,main,95
54.0,46.0,vegito,2,Vegito,106,,10,main,105
63.88,42.25,vegito,8,Vegito,119,,11,main,112
53.25,58.5,vegito,4,Vegito,123,,12,main,120
51.5,46.7,vegito,10,Vegito,139,,13,main,130
43.55,45.45,vegito,11,Vegito,150,tmp/frame-usage-audit/unused-sheets/vegito__140-150.png,14,main,140
44.0,55.8,vegito,5,Vegito,155,,15,main,151
53.7,42.8,vegito,10,Vegito,165,,16,main,156
60.9,53.1,vegito,10,Vegito,175,,17,main,166
40.0,54.0,yoh-asakura,2,Yoh Asakura,13,,1,main,12
45.0,42.0,yoh-asakura,1,Yoh Asakura,16,,1,main,16
50.0,44.0,yoh-asakura,1,Yoh Asakura,21,,2,main,21
48.67,49.0,yoh-asakura,3,Yoh Asakura,25,,2,main,23
45.0,59.0,yoh-asakura,1,Yoh Asakura,44,,4,main,44
39.0,42.0,yoh-asakura,1,Yoh Asakura,49,,4,main,49
38.67,43.0,yoh-asakura,3,Yoh Asakura,52,,5,main,50
38.25,45.25,yoh-asakura,4,Yoh Asakura,59,,5,main,56
45.8,45.5,yoh-asakura,10,Yoh Asakura,69,,6,main,60
51.9,39.0,yoh-asakura,10,Yoh Asakura,79,,7,main,70
45.57,44.14,yoh-asakura,7,Yoh Asakura,86,,8,main,80
47.0,51.33,yoh-asakura,6,Yoh Asakura,125,,12,main,120
49.0,47.0,yoh-asakura,7,Yoh Asakura,139,,13,main,133
55.5,56.75,yoh-asakura,4,Yoh Asakura,143,,14,main,140
46.75,50.5,yoh-asakura,4,Yoh Asakura,153,,15,main,150
46.1,53.5,yoh-asakura,10,Yoh Asakura,163,,16,main,154
51.43,33.29,yoh-asakura,7,Yoh Asakura,170,,17,main,164
50.78,38.22,yoh-asakura,9,Yoh Asakura,180,,18,main,172
52.0,57.7,yoh-asakura,10,Yoh Asakura,190,,19,main,181
49.0,62.0,yoh-asakura-power-sword,1,Yoh Asakura (Power Sword),4,,0,main,4
46.0,62.5,yoh-asakura-power-sword,2,Yoh Asakura (Power Sword),13,,1,main,12
47.0,65.0,yoh-asakura-power-sword,1,Yoh Asakura (Power Sword),16,,1,main,16
47.0,64.0,yoh-asakura-power-sword,1,Yoh Asakura (Power Sword),19,,1,main,19
49.0,64.0,yoh-asakura-power-sword,2,Yoh Asakura (Power Sword),21,,2,main,20
49.0,63.0,yoh-asakura-power-sword,1,Yoh Asakura (Power Sword),23,,2,main,23
47.0,63.0,yoh-asakura-power-sword,1,Yoh Asakura (Power Sword),28,,2,main,28
50.0,63.0,yoh-asakura-power-sword,1,Yoh Asakura (Power Sword),44,,4,main,44
50.0,63.0,yoh-asakura-power-sword,1,Yoh Asakura (Power Sword),49,,4,main,49
43.57,45.43,yoh-asakura-power-sword,7,Yoh Asakura (Power Sword),56,,5,main,50
54.14,40.71,yoh-asakura-power-sword,7,Yoh Asakura (Power Sword),69,,6,main,63
53.0,40.9,yoh-asakura-power-sword,10,Yoh Asakura (Power Sword),79,,7,main,70
48.75,48.25,yoh-asakura-power-sword,4,Yoh Asakura (Power Sword),83,,8,main,80
75.5,78.5,yoh-asakura-power-sword,2,Yoh Asakura (Power Sword),141,,14,main,140
54.0,50.5,yoh-asakura-power-sword,2,Yoh Asakura (Power Sword),149,,14,main,148
41.0,52.0,yoh-asakura-power-sword,2,Yoh Asakura (Power Sword),151,,15,main,150
59.82,89.82,yoh-asakura-power-sword,11,Yoh Asakura (Power Sword),162,tmp/frame-usage-audit/unused-sheets/yoh-asakura-power-sword__152-162.png,16,main,152
52.75,44.25,yugi-mutou,4,Yugi Mutou,15,,1,main,12
51.0,41.0,yugi-mutou,1,Yugi Mutou,21,,2,main,21
50.5,39.0,yugi-mutou,2,Yugi Mutou,24,,2,main,23
53.5,37.0,yugi-mutou,2,Yugi Mutou,27,,2,main,26
55.0,34.0,yugi-mutou,1,Yugi Mutou,44,,4,main,44
42.0,28.0,yugi-mutou,1,Yugi Mutou,49,,4,main,49
32.67,37.33,yugi-mutou,3,Yugi Mutou,52,,5,main,50
58.0,31.0,yugi-mutou,1,Yugi Mutou,62,,6,main,62
48.33,35.33,yugi-mutou,3,Yugi Mutou,72,,7,main,70
59.29,38.14,yugi-mutou,7,Yugi Mutou,106,,10,main,100
56.33,41.67,yugi-mutou,6,Yugi Mutou,119,,11,main,114
50.29,44.86,yugi-mutou,7,Yugi Mutou,126,,12,main,120
60.3,37.2,yugi-mutou,10,Yugi Mutou,136,,13,main,127
58.7,37.8,yugi-mutou,10,Yugi Mutou,146,,14,main,137
60.0,75.33,yugi-mutou,3,Yugi Mutou,149,,15,main,147
39.5,49.5,yusuke-urameshi,2,Yusuke Urameshi,13,,1,main,12
50.0,31.0,yusuke-urameshi,1,Yusuke Urameshi,16,,1,main,16
43.0,42.0,yusuke-urameshi,1,Yusuke Urameshi,19,,1,main,19
43.0,38.33,yusuke-urameshi,3,Yusuke Urameshi,22,,2,main,20
43.0,38.0,yusuke-urameshi,1,Yusuke Urameshi,24,,2,main,24
26.0,35.0,yusuke-urameshi,1,Yusuke Urameshi,44,,4,main,44
26.0,35.0,yusuke-urameshi,1,Yusuke Urameshi,49,,4,main,49
57.5,32.5,yusuke-urameshi,2,Yusuke Urameshi,59,,5,main,58
47.7,31.8,yusuke-urameshi,10,Yusuke Urameshi,69,,6,main,60
47.17,35.5,yusuke-urameshi,6,Yusuke Urameshi,75,,7,main,70
50.0,31.0,yusuke-urameshi,1,Yusuke Urameshi,82,,8,main,82
54.12,32.88,yusuke-urameshi,8,Yusuke Urameshi,107,,10,main,100
50.0,35.67,yusuke-urameshi,3,Yusuke Urameshi,129,,12,main,127
48.0,31.0,yusuke-urameshi,2,Yusuke Urameshi,131,,13,main,130
50.0,31.0,yusuke-urameshi,1,Yusuke Urameshi,139,,13,main,139
47.3,41.1,yusuke-urameshi,10,Yusuke Urameshi,149,,14,main,140
27.0,42.0,yusuke-urameshi,1,Yusuke Urameshi,150,,15,main,150
50.4,34.5,yusuke-urameshi,10,Yusuke Urameshi,160,,16,main,151
47.0,34.88,yusuke-urameshi,8,Yusuke Urameshi,168,,17,main,161
50.4,34.5,yusuke-urameshi,10,Yusuke Urameshi,178,,18,main,169
46.89,34.56,yusuke-urameshi,9,Yusuke Urameshi,187,,19,main,179
50.4,34.5,yusuke-urameshi,10,Yusuke Urameshi,197,,20,main,188
47.3,59.6,yusuke-urameshi,10,Yusuke Urameshi,207,,21,main,198
61.1,53.4,yusuke-urameshi,10,Yusuke Urameshi,217,,22,main,208
58.12,58.5,yusuke-urameshi,8,Yusuke Urameshi,225,,23,main,218
