character,name,frame,path,reasons,keys
neuro-nogami,neuro-nogami,92,/characters/neuro-nogami/frames/frame-092.png,touches-edge,cmd:1+2|crouchBlock
neuro-nogami,neuro-nogami,93,/characters/neuro-nogami/frames/frame-093.png,touches-edge,cmd:1+2|crouchBlock
neuro-nogami,neuro-nogami,94,/characters/neuro-nogami/frames/frame-094.png,touches-edge,cmd:1+2
neuro-nogami,neuro-nogami,107,/characters/neuro-nogami/frames/frame-107.png,touches-edge,cmd:1+2
neuro-nogami,neuro-nogami,108,/characters/neuro-nogami/frames/frame-108.png,touches-edge,cmd:1+2
neuro-nogami,neuro-nogami,138,/characters/neuro-nogami/frames/frame-138.png,touches-edge,cmd:1+3
neuro-nogami,neuro-nogami,139,/characters/neuro-nogami/frames/frame-139.png,touches-edge,cmd:1+3
neuro-nogami,neuro-nogami,140,/characters/neuro-nogami/frames/frame-140.png,touches-edge,cmd:1+3
neuro-nogami,neuro-nogami,141,/characters/neuro-nogami/frames/frame-141.png,touches-edge,cmd:1+3
neuro-nogami,neuro-nogami,142,/characters/neuro-nogami/frames/frame-142.png,touches-edge,cmd:1+3
neuro-nogami,neuro-nogami,143,/characters/neuro-nogami/frames/frame-143.png,touches-edge,cmd:1+3
neuro-nogami,neuro-nogami,144,/characters/neuro-nogami/frames/frame-144.png,touches-edge,cmd:1+3
neuro-nogami,neuro-nogami,145,/characters/neuro-nogami/frames/frame-145.png,touches-edge,cmd:1+4
neuro-nogami,neuro-nogami,146,/characters/neuro-nogami/frames/frame-146.png,touches-edge,cmd:1+4
neuro-nogami,neuro-nogami,147,/characters/neuro-nogami/frames/frame-147.png,touches-edge,cmd:1+4
neuro-nogami,neuro-nogami,150,/characters/neuro-nogami/frames/frame-150.png,touches-edge,cmd:1+4
neuro-nogami,neuro-nogami,171,/characters/neuro-nogami/frames/frame-171.png,touches-edge,jableft
neuro-nogami,neuro-nogami,172,/characters/neuro-nogami/frames/frame-172.png,touches-edge,jableft
neuro-nogami,neuro-nogami,173,/characters/neuro-nogami/frames/frame-173.png,touches-edge,jableft
neuro-nogami,neuro-nogami,174,/characters/neuro-nogami/frames/frame-174.png,touches-edge,jableft
neuro-nogami,neuro-nogami,175,/characters/neuro-nogami/frames/frame-175.png,touches-edge,jableft|win
neuro-nogami,neuro-nogami,182,/characters/neuro-nogami/frames/frame-182.png,touches-edge,cmd:f+1
neuro-nogami,neuro-nogami,186,/characters/neuro-nogami/frames/frame-186.png,touches-edge,cmd:f+1
neuro-nogami,neuro-nogami,187,/characters/neuro-nogami/frames/frame-187.png,touches-edge,cmd:f+1
neuro-nogami,neuro-nogami,188,/characters/neuro-nogami/frames/frame-188.png,touches-edge,cmd:f+1
neuro-nogami,neuro-nogami,197,/characters/neuro-nogami/frames/frame-197.png,touches-edge,cmd:2+4
neuro-nogami,neuro-nogami,198,/characters/neuro-nogami/frames/frame-198.png,touches-edge,cmd:2+4
nico-robin,nico-robin,31,/characters/nico-robin/frames/frame-031.png,4-components,sprint
pegasus-seiya,pegasus-seiya,32,/characters/pegasus-seiya/frames/frame-032.png,touches-edge,getupStand|knockdown|sprint
pegasus-seiya,pegasus-seiya,36,/characters/pegasus-seiya/frames/frame-036.png,touches-edge,sprint
pegasus-seiya,pegasus-seiya,38,/characters/pegasus-seiya/frames/frame-038.png,touches-edge,sprint
pegasus-seiya,pegasus-seiya,43,/characters/pegasus-seiya/frames/frame-043.png,touches-edge,backflip
pegasus-seiya,pegasus-seiya,133,/characters/pegasus-seiya/frames/frame-133.png,touches-edge,cmd:1+3
pegasus-seiya,pegasus-seiya,134,/characters/pegasus-seiya/frames/frame-134.png,touches-edge,cmd:1+3
piccolo,piccolo,30,/characters/piccolo/frames/frame-030.png,touches-edge,getupStand|knockdown|sprint
piccolo,piccolo,32,/characters/piccolo/frames/frame-032.png,touches-edge,getupStand|knockdown|sprint
piccolo,piccolo,33,/characters/piccolo/frames/frame-033.png,touches-edge,getupStand|knockdown|sprint
piccolo,piccolo,36,/characters/piccolo/frames/frame-036.png,touches-edge,sprint
piccolo,piccolo,37,/characters/piccolo/frames/frame-037.png,touches-edge,getupStand|sprint
piccolo,piccolo,38,/characters/piccolo/frames/frame-038.png,touches-edge,getupStand|sprint
piccolo,piccolo,39,/characters/piccolo/frames/frame-039.png,touches-edge,getupStand|sprint
piccolo,piccolo,58,/characters/piccolo/frames/frame-058.png,touches-edge,jableft
piccolo,piccolo,59,/characters/piccolo/frames/frame-059.png,touches-edge,jableft
piccolo,piccolo,87,/characters/piccolo/frames/frame-087.png,touches-edge,cmd:2+3|kickright
piccolo,piccolo,88,/characters/piccolo/frames/frame-088.png,touches-edge,cmd:2+3|kickright
piccolo,piccolo,89,/characters/piccolo/frames/frame-089.png,touches-edge,cmd:2+3|kickright
piccolo,piccolo,112,/characters/piccolo/frames/frame-112.png,touches-edge,cmd:1+2
piccolo,piccolo,113,/characters/piccolo/frames/frame-113.png,touches-edge,cmd:1+2
piccolo,piccolo,156,/characters/piccolo/frames/frame-156.png,touches-edge,cmd:f+1
raoh,raoh,37,/characters/raoh/frames/frame-037.png,touches-edge,sprint
raoh,raoh,124,/characters/raoh/frames/frame-124.png,touches-edge,cmd:1+4|kickleft
renji-abarai,renji-abarai,143,/characters/renji-abarai/frames/frame-143.png,touches-edge,cmd:qcf+4
renji-abarai,renji-abarai,145,/characters/renji-abarai/frames/frame-145.png,touches-edge,cmd:qcf+4
renji-abarai,renji-abarai,147,/characters/renji-abarai/frames/frame-147.png,touches-edge,cmd:qcf+4
riven,riven,177,/characters/riven/frames/frame-177.png,touches-edge,cmd:O+1
sakura-haruno,sakura-haruno,31,/characters/sakura-haruno/frames/frame-031.png,touches-edge,getupStand|knockdown|sprint
sakura-haruno,sakura-haruno,108,/characters/sakura-haruno/frames/frame-108.png,touches-edge,cmd:d+3+4
sakura-haruno,sakura-haruno,110,/characters/sakura-haruno/frames/frame-110.png,touches-edge,cmd:d+3+4
sakura-haruno,sakura-haruno,111,/characters/sakura-haruno/frames/frame-111.png,touches-edge,cmd:d+3+4
sakura-haruno,sakura-haruno,125,/characters/sakura-haruno/frames/frame-125.png,touches-edge,jableft
sakura-haruno,sakura-haruno,148,/characters/sakura-haruno/frames/frame-148.png,touches-edge,cmd:2+3
sakura-haruno,sakura-haruno,149,/characters/sakura-haruno/frames/frame-149.png,touches-edge,cmd:2+3
sakura-haruno,sakura-haruno,150,/characters/sakura-haruno/frames/frame-150.png,touches-edge,cmd:2+3
sakura-haruno,sakura-haruno,183,/characters/sakura-haruno/frames/frame-183.png,touches-edge,kickleft
sanji-vinsmoke,sanji-vinsmoke,32,/characters/sanji-vinsmoke/frames/frame-032.png,3-components,sprint
sanji-vinsmoke,sanji-vinsmoke,34,/characters/sanji-vinsmoke/frames/frame-034.png,3-components,sprint
taikoubou,taikoubou,32,/characters/taikoubou/frames/frame-032.png,touches-edge,getupStand|knockdown|sprint
taikoubou,taikoubou,33,/characters/taikoubou/frames/frame-033.png,touches-edge,getupStand|knockdown|sprint
taikoubou,taikoubou,34,/characters/taikoubou/frames/frame-034.png,touches-edge,getupStand|knockdown|sprint
taikoubou,taikoubou,35,/characters/taikoubou/frames/frame-035.png,touches-edge,getupStand|knockdown|sprint
taikoubou,taikoubou,45,/characters/taikoubou/frames/frame-045.png,touches-edge,backflip
toshiro-hitsugaya,toshiro-hitsugaya,0,/characters/toshiro-hitsugaya/frames/frame-000.png,touches-edge,idle
toshiro-hitsugaya,toshiro-hitsugaya,1,/characters/toshiro-hitsugaya/frames/frame-001.png,touches-edge,idle
toshiro-hitsugaya,toshiro-hitsugaya,2,/characters/toshiro-hitsugaya/frames/frame-002.png,touches-edge,idle
toshiro-hitsugaya,toshiro-hitsugaya,3,/characters/toshiro-hitsugaya/frames/frame-003.png,touches-edge,idle
toshiro-hitsugaya,toshiro-hitsugaya,4,/characters/toshiro-hitsugaya/frames/frame-004.png,touches-edge,walkForward
toshiro-hitsugaya,toshiro-hitsugaya,5,/characters/toshiro-hitsugaya/frames/frame-005.png,touches-edge,walkForward
toshiro-hitsugaya,toshiro-hitsugaya,6,/characters/toshiro-hitsugaya/frames/frame-006.png,touches-edge,walkForward
toshiro-hitsugaya,toshiro-hitsugaya,7,/characters/toshiro-hitsugaya/frames/frame-007.png,touches-edge,walkForward
toshiro-hitsugaya,toshiro-hitsugaya,8,/characters/toshiro-hitsugaya/frames/frame-008.png,touches-edge,walkForward
toshiro-hitsugaya,toshiro-hitsugaya,9,/characters/toshiro-hitsugaya/frames/frame-009.png,touches-edge,walkForward
toshiro-hitsugaya,toshiro-hitsugaya,10,/characters/toshiro-hitsugaya/frames/frame-010.png,touches-edge,walkForward
toshiro-hitsugaya,toshiro-hitsugaya,11,/characters/toshiro-hitsugaya/frames/frame-011.png,touches-edge,walkForward
toshiro-hitsugaya,toshiro-hitsugaya,14,/characters/toshiro-hitsugaya/frames/frame-014.png,touches-edge,walkBack
toshiro-hitsugaya,toshiro-hitsugaya,15,/characters/toshiro-hitsugaya/frames/frame-015.png,touches-edge,block
toshiro-hitsugaya,toshiro-hitsugaya,17,/characters/toshiro-hitsugaya/frames/frame-017.png,touches-edge,jump
toshiro-hitsugaya,toshiro-hitsugaya,18,/characters/toshiro-hitsugaya/frames/frame-018.png,touches-edge,jump
toshiro-hitsugaya,toshiro-hitsugaya,19,/characters/toshiro-hitsugaya/frames/frame-019.png,touches-edge,jump
toshiro-hitsugaya,toshiro-hitsugaya,20,/characters/toshiro-hitsugaya/frames/frame-020.png,touches-edge,jump
toshiro-hitsugaya,toshiro-hitsugaya,22,/characters/toshiro-hitsugaya/frames/frame-022.png,touches-edge,crouch
toshiro-hitsugaya,toshiro-hitsugaya,24,/characters/toshiro-hitsugaya/frames/frame-024.png,touches-edge,sidestepLeft|sidestepRight
toshiro-hitsugaya,toshiro-hitsugaya,26,/characters/toshiro-hitsugaya/frames/frame-026.png,touches-edge,hitLight
toshiro-hitsugaya,toshiro-hitsugaya,28,/characters/toshiro-hitsugaya/frames/frame-028.png,touches-edge,juggle
toshiro-hitsugaya,toshiro-hitsugaya,29,/characters/toshiro-hitsugaya/frames/frame-029.png,touches-edge,juggle
toshiro-hitsugaya,toshiro-hitsugaya,30,/characters/toshiro-hitsugaya/frames/frame-030.png,touches-edge,lose|sprint
toshiro-hitsugaya,toshiro-hitsugaya,31,/characters/toshiro-hitsugaya/frames/frame-031.png,touches-edge,sprint
toshiro-hitsugaya,toshiro-hitsugaya,32,/characters/toshiro-hitsugaya/frames/frame-032.png,touches-edge,getupStand|knockdown|sprint
toshiro-hitsugaya,toshiro-hitsugaya,33,/characters/toshiro-hitsugaya/frames/frame-033.png,touches-edge,getupStand|knockdown|sprint
toshiro-hitsugaya,toshiro-hitsugaya,34,/characters/toshiro-hitsugaya/frames/frame-034.png,touches-edge,getupStand|knockdown|sprint
toshiro-hitsugaya,toshiro-hitsugaya,35,/characters/toshiro-hitsugaya/frames/frame-035.png,touches-edge,getupStand|knockdown|sprint
toshiro-hitsugaya,toshiro-hitsugaya,38,/characters/toshiro-hitsugaya/frames/frame-038.png,touches-edge,sprint
toshiro-hitsugaya,toshiro-hitsugaya,39,/characters/toshiro-hitsugaya/frames/frame-039.png,touches-edge,sprint
toshiro-hitsugaya,toshiro-hitsugaya,42,/characters/toshiro-hitsugaya/frames/frame-042.png,touches-edge,backflip
toshiro-hitsugaya,toshiro-hitsugaya,43,/characters/toshiro-hitsugaya/frames/frame-043.png,touches-edge,backflip
toshiro-hitsugaya,toshiro-hitsugaya,48,/characters/toshiro-hitsugaya/frames/frame-048.png,touches-edge,backflip
toshiro-hitsugaya,toshiro-hitsugaya,57,/characters/toshiro-hitsugaya/frames/frame-057.png,touches-edge,getupStand
toshiro-hitsugaya,toshiro-hitsugaya,58,/characters/toshiro-hitsugaya/frames/frame-058.png,touches-edge,getupStand
toshiro-hitsugaya,toshiro-hitsugaya,59,/characters/toshiro-hitsugaya/frames/frame-059.png,touches-edge,getupStand
toshiro-hitsugaya,toshiro-hitsugaya,60,/characters/toshiro-hitsugaya/frames/frame-060.png,touches-edge,getupStand
toshiro-hitsugaya,toshiro-hitsugaya,61,/characters/toshiro-hitsugaya/frames/frame-061.png,touches-edge,chargeKi
toshiro-hitsugaya,toshiro-hitsugaya,62,/characters/toshiro-hitsugaya/frames/frame-062.png,touches-edge,chargeKi
toshiro-hitsugaya,toshiro-hitsugaya,63,/characters/toshiro-hitsugaya/frames/frame-063.png,touches-edge,chargeKi
toshiro-hitsugaya,toshiro-hitsugaya,64,/characters/toshiro-hitsugaya/frames/frame-064.png,touches-edge,chargeKi
toshiro-hitsugaya,toshiro-hitsugaya,65,/characters/toshiro-hitsugaya/frames/frame-065.png,touches-edge,chargeKi
toshiro-hitsugaya,toshiro-hitsugaya,66,/characters/toshiro-hitsugaya/frames/frame-066.png,touches-edge,chargeKi
toshiro-hitsugaya,toshiro-hitsugaya,67,/characters/toshiro-hitsugaya/frames/frame-067.png,touches-edge,chargeKi
toshiro-hitsugaya,toshiro-hitsugaya,68,/characters/toshiro-hitsugaya/frames/frame-068.png,touches-edge,chargeKi
toshiro-hitsugaya,toshiro-hitsugaya,81,/characters/toshiro-hitsugaya/frames/frame-081.png,touches-edge,cmd:1+2
toshiro-hitsugaya,toshiro-hitsugaya,82,/characters/toshiro-hitsugaya/frames/frame-082.png,touches-edge,cmd:1+2
toshiro-hitsugaya,toshiro-hitsugaya,83,/characters/toshiro-hitsugaya/frames/frame-083.png,touches-edge,cmd:1+2
toshiro-hitsugaya,toshiro-hitsugaya,84,/characters/toshiro-hitsugaya/frames/frame-084.png,touches-edge,cmd:1+2
toshiro-hitsugaya,toshiro-hitsugaya,85,/characters/toshiro-hitsugaya/frames/frame-085.png,touches-edge,cmd:1+2
toshiro-hitsugaya,toshiro-hitsugaya,90,/characters/toshiro-hitsugaya/frames/frame-090.png,touches-edge,crouchBlock
toshiro-hitsugaya,toshiro-hitsugaya,91,/characters/toshiro-hitsugaya/frames/frame-091.png,touches-edge,crouchBlock
toshiro-hitsugaya,toshiro-hitsugaya,92,/characters/toshiro-hitsugaya/frames/frame-092.png,touches-edge,crouchBlock
toshiro-hitsugaya,toshiro-hitsugaya,93,/characters/toshiro-hitsugaya/frames/frame-093.png,touches-edge,crouchBlock
toshiro-hitsugaya,toshiro-hitsugaya,95,/characters/toshiro-hitsugaya/frames/frame-095.png,touches-edge,crouchBlock
toshiro-hitsugaya,toshiro-hitsugaya,96,/characters/toshiro-hitsugaya/frames/frame-096.png,touches-edge,crouchBlock
toshiro-hitsugaya,toshiro-hitsugaya,97,/characters/toshiro-hitsugaya/frames/frame-097.png,touches-edge,crouchBlock
toshiro-hitsugaya,toshiro-hitsugaya,98,/characters/toshiro-hitsugaya/frames/frame-098.png,touches-edge,crouchBlock
toshiro-hitsugaya,toshiro-hitsugaya,102,/characters/toshiro-hitsugaya/frames/frame-102.png,touches-edge,cmd:3+4
toshiro-hitsugaya,toshiro-hitsugaya,103,/characters/toshiro-hitsugaya/frames/frame-103.png,touches-edge,cmd:3+4
toshiro-hitsugaya,toshiro-hitsugaya,104,/characters/toshiro-hitsugaya/frames/frame-104.png,touches-edge,cmd:3+4
toshiro-hitsugaya,toshiro-hitsugaya,105,/characters/toshiro-hitsugaya/frames/frame-105.png,touches-edge,cmd:3+4
toshiro-hitsugaya,toshiro-hitsugaya,106,/characters/toshiro-hitsugaya/frames/frame-106.png,touches-edge,cmd:3+4
toshiro-hitsugaya,toshiro-hitsugaya,107,/characters/toshiro-hitsugaya/frames/frame-107.png,touches-edge,cmd:3+4
toshiro-hitsugaya,toshiro-hitsugaya,108,/characters/toshiro-hitsugaya/frames/frame-108.png,touches-edge,cmd:3+4
toshiro-hitsugaya,toshiro-hitsugaya,110,/characters/toshiro-hitsugaya/frames/frame-110.png,touches-edge,cmd:3+4
toshiro-hitsugaya,toshiro-hitsugaya,120,/characters/toshiro-hitsugaya/frames/frame-120.png,touches-edge,cmd:2+4
toshiro-hitsugaya,toshiro-hitsugaya,121,/characters/toshiro-hitsugaya/frames/frame-121.png,touches-edge,cmd:2+4
toshiro-hitsugaya,toshiro-hitsugaya,122,/characters/toshiro-hitsugaya/frames/frame-122.png,touches-edge,cmd:2+4
toshiro-hitsugaya,toshiro-hitsugaya,123,/characters/toshiro-hitsugaya/frames/frame-123.png,touches-edge,cmd:2+4
toshiro-hitsugaya,toshiro-hitsugaya,124,/characters/toshiro-hitsugaya/frames/frame-124.png,touches-edge,cmd:2+4
toshiro-hitsugaya,toshiro-hitsugaya,127,/characters/toshiro-hitsugaya/frames/frame-127.png,touches-edge,cmd:2+4
toshiro-hitsugaya,toshiro-hitsugaya,128,/characters/toshiro-hitsugaya/frames/frame-128.png,touches-edge,cmd:2+4
toshiro-hitsugaya,toshiro-hitsugaya,129,/characters/toshiro-hitsugaya/frames/frame-129.png,touches-edge,cmd:2+4
toshiro-hitsugaya,toshiro-hitsugaya,130,/characters/toshiro-hitsugaya/frames/frame-130.png,touches-edge,cmd:2+4
toshiro-hitsugaya,toshiro-hitsugaya,131,/characters/toshiro-hitsugaya/frames/frame-131.png,touches-edge,cmd:2+4
toshiro-hitsugaya,toshiro-hitsugaya,134,/characters/toshiro-hitsugaya/frames/frame-134.png,touches-edge,jableft
toshiro-hitsugaya,toshiro-hitsugaya,135,/characters/toshiro-hitsugaya/frames/frame-135.png,touches-edge,jableft
toshiro-hitsugaya,toshiro-hitsugaya,136,/characters/toshiro-hitsugaya/frames/frame-136.png,touches-edge,jableft
toshiro-hitsugaya,toshiro-hitsugaya,139,/characters/toshiro-hitsugaya/frames/frame-139.png,touches-edge,jableft
toshiro-hitsugaya,toshiro-hitsugaya,140,/characters/toshiro-hitsugaya/frames/frame-140.png,touches-edge,jableft
toshiro-hitsugaya,toshiro-hitsugaya,141,/characters/toshiro-hitsugaya/frames/frame-141.png,touches-edge,jableft
toshiro-hitsugaya,toshiro-hitsugaya,142,/characters/toshiro-hitsugaya/frames/frame-142.png,touches-edge,jableft|jabright
toshiro-hitsugaya,toshiro-hitsugaya,143,/characters/toshiro-hitsugaya/frames/frame-143.png,touches-edge,jableft|jabright
toshiro-hitsugaya,toshiro-hitsugaya,144,/characters/toshiro-hitsugaya/frames/frame-144.png,touches-edge,jabright
toshiro-hitsugaya,toshiro-hitsugaya,145,/characters/toshiro-hitsugaya/frames/frame-145.png,touches-edge,jabright
toshiro-hitsugaya,toshiro-hitsugaya,146,/characters/toshiro-hitsugaya/frames/frame-146.png,touches-edge,jabright
toshiro-hitsugaya,toshiro-hitsugaya,147,/characters/toshiro-hitsugaya/frames/frame-147.png,touches-edge,jabright
toshiro-hitsugaya,toshiro-hitsugaya,148,/characters/toshiro-hitsugaya/frames/frame-148.png,touches-edge,jabright
toshiro-hitsugaya,toshiro-hitsugaya,149,/characters/toshiro-hitsugaya/frames/frame-149.png,touches-edge,jabright|win
toshiro-hitsugaya,toshiro-hitsugaya,188,/characters/toshiro-hitsugaya/frames/frame-188.png,touches-edge,cmd:2+3
toshiro-hitsugaya,toshiro-hitsugaya,190,/characters/toshiro-hitsugaya/frames/frame-190.png,touches-edge,cmd:2+3
toshiro-hitsugaya,toshiro-hitsugaya,193,/characters/toshiro-hitsugaya/frames/frame-193.png,touches-edge,cmd:2+3
toshiro-hitsugaya,toshiro-hitsugaya,194,/characters/toshiro-hitsugaya/frames/frame-194.png,touches-edge,cmd:2+3
toshiro-hitsugaya,toshiro-hitsugaya,213,/characters/toshiro-hitsugaya/frames/frame-213.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,214,/characters/toshiro-hitsugaya/frames/frame-214.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,215,/characters/toshiro-hitsugaya/frames/frame-215.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,216,/characters/toshiro-hitsugaya/frames/frame-216.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,217,/characters/toshiro-hitsugaya/frames/frame-217.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,218,/characters/toshiro-hitsugaya/frames/frame-218.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,219,/characters/toshiro-hitsugaya/frames/frame-219.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,220,/characters/toshiro-hitsugaya/frames/frame-220.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,221,/characters/toshiro-hitsugaya/frames/frame-221.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,222,/characters/toshiro-hitsugaya/frames/frame-222.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,223,/characters/toshiro-hitsugaya/frames/frame-223.png,touches-edge,cmd:1+3
toshiro-hitsugaya,toshiro-hitsugaya,224,/characters/toshiro-hitsugaya/frames/frame-224.png,touches-edge,cmd:1+3
train-heartnet,train-heartnet,183,/characters/train-heartnet/frames/frame-183.png,touches-edge,cmd:qcf+4
train-heartnet,train-heartnet,184,/characters/train-heartnet/frames/frame-184.png,touches-edge,cmd:qcf+4
train-heartnet,train-heartnet,185,/characters/train-heartnet/frames/frame-185.png,touches-edge,cmd:qcf+4
vegeta-super-saiyan,vegeta-super-saiyan,0,/characters/vegeta-super-saiyan/frames/frame-000.png,touches-edge,idle|jabright
vegeta-super-saiyan,vegeta-super-saiyan,1,/characters/vegeta-super-saiyan/frames/frame-001.png,touches-edge,idle
vegeta-super-saiyan,vegeta-super-saiyan,2,/characters/vegeta-super-saiyan/frames/frame-002.png,touches-edge,idle
vegeta-super-saiyan,vegeta-super-saiyan,3,/characters/vegeta-super-saiyan/frames/frame-003.png,touches-edge,idle
vegeta-super-saiyan,vegeta-super-saiyan,4,/characters/vegeta-super-saiyan/frames/frame-004.png,touches-edge,walkForward
vegeta-super-saiyan,vegeta-super-saiyan,5,/characters/vegeta-super-saiyan/frames/frame-005.png,touches-edge,walkForward
vegeta-super-saiyan,vegeta-super-saiyan,6,/characters/vegeta-super-saiyan/frames/frame-006.png,touches-edge,walkForward
vegeta-super-saiyan,vegeta-super-saiyan,7,/characters/vegeta-super-saiyan/frames/frame-007.png,touches-edge,walkForward
vegeta-super-saiyan,vegeta-super-saiyan,10,/characters/vegeta-super-saiyan/frames/frame-010.png,touches-edge,walkBack
vegeta-super-saiyan,vegeta-super-saiyan,11,/characters/vegeta-super-saiyan/frames/frame-011.png,touches-edge,block
vegeta-super-saiyan,vegeta-super-saiyan,13,/characters/vegeta-super-saiyan/frames/frame-013.png,touches-edge,sidestepLeft|sidestepRight
vegeta-super-saiyan,vegeta-super-saiyan,14,/characters/vegeta-super-saiyan/frames/frame-014.png,touches-edge,jump
vegeta-super-saiyan,vegeta-super-saiyan,15,/characters/vegeta-super-saiyan/frames/frame-015.png,touches-edge,jump
vegeta-super-saiyan,vegeta-super-saiyan,17,/characters/vegeta-super-saiyan/frames/frame-017.png,touches-edge,crouch
vegeta-super-saiyan,vegeta-super-saiyan,19,/characters/vegeta-super-saiyan/frames/frame-019.png,touches-edge,hitLight
vegeta-super-saiyan,vegeta-super-saiyan,22,/characters/vegeta-super-saiyan/frames/frame-022.png,touches-edge,juggle
vegeta-super-saiyan,vegeta-super-saiyan,23,/characters/vegeta-super-saiyan/frames/frame-023.png,touches-edge,juggle
vegeta-super-saiyan,vegeta-super-saiyan,24,/characters/vegeta-super-saiyan/frames/frame-024.png,touches-edge,lose
vegeta-super-saiyan,vegeta-super-saiyan,29,/characters/vegeta-super-saiyan/frames/frame-029.png,touches-edge,getupStand|knockdown
vegeta-super-saiyan,vegeta-super-saiyan,30,/characters/vegeta-super-saiyan/frames/frame-030.png,touches-edge,getupStand|knockdown|sprint
vegeta-super-saiyan,vegeta-super-saiyan,31,/characters/vegeta-super-saiyan/frames/frame-031.png,touches-edge,getupStand|knockdown|sprint
vegeta-super-saiyan,vegeta-super-saiyan,32,/characters/vegeta-super-saiyan/frames/frame-032.png,touches-edge,getupStand|knockdown|sprint
vegeta-super-saiyan,vegeta-super-saiyan,33,/characters/vegeta-super-saiyan/frames/frame-033.png,touches-edge,sprint
vegeta-super-saiyan,vegeta-super-saiyan,35,/characters/vegeta-super-saiyan/frames/frame-035.png,touches-edge,sprint
vegeta-super-saiyan,vegeta-super-saiyan,37,/characters/vegeta-super-saiyan/frames/frame-037.png,touches-edge,sprint
vegeta-super-saiyan,vegeta-super-saiyan,38,/characters/vegeta-super-saiyan/frames/frame-038.png,touches-edge,sprint
vegeta-super-saiyan,vegeta-super-saiyan,39,/characters/vegeta-super-saiyan/frames/frame-039.png,touches-edge,sprint
vegeta-super-saiyan,vegeta-super-saiyan,40,/characters/vegeta-super-saiyan/frames/frame-040.png,touches-edge,backflip
vegeta-super-saiyan,vegeta-super-saiyan,41,/characters/vegeta-super-saiyan/frames/frame-041.png,touches-edge,backflip
vegeta-super-saiyan,vegeta-super-saiyan,42,/characters/vegeta-super-saiyan/frames/frame-042.png,touches-edge,backflip
vegeta-super-saiyan,vegeta-super-saiyan,43,/characters/vegeta-super-saiyan/frames/frame-043.png,touches-edge,backflip
vegeta-super-saiyan,vegeta-super-saiyan,45,/characters/vegeta-super-saiyan/frames/frame-045.png,touches-edge,backflip
vegeta-super-saiyan,vegeta-super-saiyan,46,/characters/vegeta-super-saiyan/frames/frame-046.png,touches-edge,backflip
vegeta-super-saiyan,vegeta-super-saiyan,47,/characters/vegeta-super-saiyan/frames/frame-047.png,touches-edge,backflip|getupStand
vegeta-super-saiyan,vegeta-super-saiyan,48,/characters/vegeta-super-saiyan/frames/frame-048.png,touches-edge,backflip|getupStand
vegeta-super-saiyan,vegeta-super-saiyan,49,/characters/vegeta-super-saiyan/frames/frame-049.png,touches-edge,getupStand
vegeta-super-saiyan,vegeta-super-saiyan,50,/characters/vegeta-super-saiyan/frames/frame-050.png,touches-edge,getupStand
vegeta-super-saiyan,vegeta-super-saiyan,51,/characters/vegeta-super-saiyan/frames/frame-051.png,touches-edge,chargeKi
vegeta-super-saiyan,vegeta-super-saiyan,52,/characters/vegeta-super-saiyan/frames/frame-052.png,touches-edge,chargeKi
vegeta-super-saiyan,vegeta-super-saiyan,53,/characters/vegeta-super-saiyan/frames/frame-053.png,touches-edge,chargeKi
vegeta-super-saiyan,vegeta-super-saiyan,54,/characters/vegeta-super-saiyan/frames/frame-054.png,touches-edge,chargeKi
vegeta-super-saiyan,vegeta-super-saiyan,65,/characters/vegeta-super-saiyan/frames/frame-065.png,touches-edge,jableft
vegeta-super-saiyan,vegeta-super-saiyan,66,/characters/vegeta-super-saiyan/frames/frame-066.png,touches-edge,jableft
vegeta-super-saiyan,vegeta-super-saiyan,67,/characters/vegeta-super-saiyan/frames/frame-067.png,touches-edge,jableft
vegeta-super-saiyan,vegeta-super-saiyan,68,/characters/vegeta-super-saiyan/frames/frame-068.png,touches-edge,jableft|kickleft|sidestepRight
vegeta-super-saiyan,vegeta-super-saiyan,69,/characters/vegeta-super-saiyan/frames/frame-069.png,touches-edge,kickleft
vegeta-super-saiyan,vegeta-super-saiyan,70,/characters/vegeta-super-saiyan/frames/frame-070.png,touches-edge,kickleft
vegeta-super-saiyan,vegeta-super-saiyan,71,/characters/vegeta-super-saiyan/frames/frame-071.png,touches-edge,kickleft
vegeta-super-saiyan,vegeta-super-saiyan,72,/characters/vegeta-super-saiyan/frames/frame-072.png,touches-edge,kickleft
vegeta-super-saiyan,vegeta-super-saiyan,73,/characters/vegeta-super-saiyan/frames/frame-073.png,touches-edge,kickleft|kickright
vegeta-super-saiyan,vegeta-super-saiyan,74,/characters/vegeta-super-saiyan/frames/frame-074.png,touches-edge,kickright
