id,displayName,key,frame,scale,renderWidth,renderHeight,idleWidth,idleHeight,widthRatio,heightRatio
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:qcf+4,393,1,1.50229,2.07929,1.50229,2.0793000000000004,1,0.999995190689174
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:qcf+4,394,1,1.5023,2.07931,1.50229,2.0793000000000004,1.0000066565044032,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:qcf+4,395,1,1.5023,2.07931,1.50229,2.0793000000000004,1.0000066565044032,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:qcf+4,396,1,1.5023,2.0793,1.50229,2.0793000000000004,1.0000066565044032,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:qcf+4,397,1,1.5022900000000001,2.07931,1.50229,2.0793000000000004,1.0000000000000002,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:qcf+4,398,1,1.5022900000000001,2.07931,1.50229,2.0793000000000004,1.0000000000000002,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:qcf+4,399,1,1.5022900000000001,2.07931,1.50229,2.0793000000000004,1.0000000000000002,1.0000048093108256
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:qcf+4,400,1,1.5023,2.0793,1.50229,2.0793000000000004,1.0000066565044032,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:qcf+4,401,1,1.5023,2.0793,1.50229,2.0793000000000004,1.0000066565044032,0.9999999999999998
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:qcf+4,402,1,1.5023,2.0792900000000003,1.50229,2.0793000000000004,1.0000066565044032,0.9999951906891742
bobobo-bo-bo-bobo,"Bobobo-bo Bo-bobo",cmd:1+2,128,1,2.07927,2.0792900000000003,1.50229,2.0793000000000004,1.3840669910603147,0.9999951906891742
